ID,PupilID,AssessmentYear,AssessmentTerm,SubjectID,ComponentID,StatementID,IsTarget,DateCreated,categoryID,dateObserved,scoreID
137370,3FE5B192-AFD3-4818-890F-6B47C848A163,5,4,NULL,3,62,NULL,01/04/2018 00:00,NULL,NULL,NULL
149403,7F3263B1-3E1D-4774-9A52-2C032CF837FF,1,6,NULL,3,51,NULL,26/06/2021 00:00,NULL,NULL,NULL
156047,D2F88BB4-C7D1-4461-97AA-EC422833FD88,1,6,NULL,13,1355,NULL,01/07/2022 10:25,NULL,NULL,NULL
141233,D1995451-26F5-4B74-A34B-B67DB980A28A,4,2,NULL,16,1965,NULL,11/12/2019 00:00,5,NULL,NULL
141263,D1995451-26F5-4B74-A34B-B67DB980A28A,4,2,NULL,24,1175,NULL,11/12/2019 00:00,5,NULL,3
109504,E566BE20-F43B-4FD3-9AA0-C21EC3898DFA,2,3,NULL,12,1625,NULL,28/03/2016 00:00,NULL,NULL,NULL
13399,D1C25CC9-13A7-4F0B-9041-C8872750EB55,1,6,NULL,15,308,NULL,30/06/2017 00:00,NULL,NULL,NULL
145089,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,2,NULL,2,1516,NULL,29/12/2020 00:00,NULL,NULL,NULL
147292,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,4,NULL,15,1946,NULL,12/05/2021 00:00,NULL,NULL,NULL
149149,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,1,6,NULL,13,1357,NULL,26/06/2021 00:00,NULL,NULL,NULL
150234,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,3,6,NULL,2,480,NULL,26/06/2021 00:00,NULL,NULL,NULL
112937,FD347ABB-6A71-4098-8EBA-70055E616620,3,6,NULL,13,1911,NULL,29/06/2017 00:00,NULL,NULL,NULL
112744,262460BA-F1F1-4D37-A23A-10DF0418BA42,3,6,NULL,12,1901,NULL,29/06/2017 00:00,NULL,NULL,NULL
12322,40D7F8F7-81DB-4A8E-96CA-D44630625003,1,5,NULL,14,294,NULL,23/05/2017 00:00,NULL,NULL,NULL
147662,C344275A-4E78-440F-9906-3F3C5E106804,NULL,NULL,NULL,378,222567,NULL,02/06/2021 00:00,NULL,NULL,NULL
141384,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,4,2,NULL,24,1180,NULL,11/12/2019 00:00,5,NULL,6
146619,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,4,NULL,5,131,NULL,20/04/2021 00:00,NULL,NULL,NULL
156376,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,3,6,NULL,2,1785,NULL,01/07/2022 10:39,NULL,NULL,NULL
109240,A98F538A-C721-4B55-A9DD-5E361D4BB566,1,3,NULL,11,226,NULL,24/03/2016 00:00,NULL,NULL,NULL
112053,A98F538A-C721-4B55-A9DD-5E361D4BB566,1,6,NULL,16,1403,NULL,10/07/2016 00:00,NULL,NULL,NULL
14012,CDA5E6A8-E063-47E8-A16F-964DFD14FD71,4,3,NULL,1,475,NULL,06/02/2018 00:00,NULL,NULL,NULL
146384,A6AF38DA-C04D-430F-A0AD-772F98082733,4,2,NULL,378,222585,NULL,02/03/2021 00:00,NULL,NULL,NULL
149664,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,13,1643,NULL,26/06/2021 00:00,NULL,NULL,NULL
147567,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,4,NULL,5,1561,NULL,12/05/2021 00:00,NULL,NULL,NULL
149201,7F3263B1-3E1D-4774-9A52-2C032CF837FF,1,6,NULL,13,5768,NULL,26/06/2021 00:00,NULL,NULL,NULL
154155,7F3263B1-3E1D-4774-9A52-2C032CF837FF,2,4,NULL,1,1507,NULL,05/04/2022 17:42,NULL,NULL,NULL
155250,48658873-865A-432E-B663-3FAAF3951CFA,2,6,NULL,379,223009,NULL,25/06/2022 14:26,NULL,NULL,NULL
154307,CD9C0CAC-032D-47A9-AF9D-ECA21DAD8D96,3,4,NULL,16,1404,NULL,05/04/2022 18:25,NULL,NULL,NULL
137251,EE287F4F-6D84-4CB1-B3D3-540FB93F4617,1,3,NULL,11,233,NULL,22/02/2018 00:00,NULL,NULL,NULL
148986,7F3263B1-3E1D-4774-9A52-2C032CF837FF,1,6,NULL,12,1341,NULL,26/06/2021 00:00,NULL,NULL,NULL
112132,9F17F0D7-D150-44FD-80B5-462A60C3B9CA,2,2,NULL,11,239,NULL,01/12/2016 00:00,NULL,NULL,NULL
152039,A6AF38DA-C04D-430F-A0AD-772F98082733,4,6,NULL,2,2081,NULL,07/07/2021 00:00,NULL,NULL,NULL
149622,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,15,313,NULL,26/06/2021 00:00,NULL,NULL,NULL
153968,7F3263B1-3E1D-4774-9A52-2C032CF837FF,2,4,NULL,14,299,NULL,05/04/2022 17:26,NULL,NULL,NULL
107775,1E468FDA-2C39-47B2-9E12-B537AA4398BC,NULL,NULL,NULL,11,227,NULL,09/07/2015 00:00,NULL,NULL,NULL
14237,434308DD-5686-48FA-B68B-87299D08531E,4,5,NULL,2,486,NULL,22/05/2018 00:00,NULL,NULL,NULL
142979,5B065ED6-79A5-41C3-904C-0BA9483507FD,4,4,NULL,4,98,NULL,23/05/2020 00:00,NULL,NULL,NULL
151288,5B065ED6-79A5-41C3-904C-0BA9483507FD,5,6,NULL,15,2515,NULL,07/07/2021 00:00,NULL,NULL,NULL
155806,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,3,6,NULL,380,223467,NULL,25/06/2022 15:25,NULL,NULL,NULL
156312,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,3,6,NULL,1,1767,NULL,01/07/2022 10:38,NULL,NULL,NULL
152076,72C24A9D-501A-428B-A515-429E1DACCCB7,4,6,NULL,4,94,NULL,07/07/2021 00:00,NULL,NULL,NULL
145294,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,2,NULL,15,314,NULL,29/12/2020 00:00,NULL,NULL,NULL
150260,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,3,6,NULL,5,1829,NULL,26/06/2021 00:00,NULL,NULL,NULL
149207,7F3263B1-3E1D-4774-9A52-2C032CF837FF,1,6,NULL,13,5769,NULL,26/06/2021 00:00,NULL,NULL,NULL
137350,3FE5B192-AFD3-4818-890F-6B47C848A163,5,4,NULL,5,149,NULL,01/04/2018 00:00,NULL,NULL,NULL
112321,9F17F0D7-D150-44FD-80B5-462A60C3B9CA,2,3,NULL,15,1670,NULL,19/03/2017 00:00,NULL,NULL,NULL
109592,E566BE20-F43B-4FD3-9AA0-C21EC3898DFA,2,3,NULL,13,286,NULL,28/03/2016 00:00,NULL,NULL,NULL
149481,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,1,6,NULL,5,1306,NULL,26/06/2021 00:00,NULL,NULL,NULL
136621,3FE5B192-AFD3-4818-890F-6B47C848A163,5,1,NULL,5,144,NULL,26/10/2017 00:00,NULL,NULL,NULL
147157,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,3,4,NULL,12,1894,NULL,12/05/2021 00:00,NULL,NULL,NULL
150070,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,3,6,NULL,13,1909,NULL,26/06/2021 00:00,NULL,NULL,NULL
112512,80B07A9B-0DDE-4895-8D23-9FE24F8125E2,3,6,NULL,13,1908,NULL,26/06/2017 00:00,NULL,NULL,NULL
112849,FD347ABB-6A71-4098-8EBA-70055E616620,3,6,NULL,12,1903,NULL,29/06/2017 00:00,NULL,NULL,NULL
14536,FFD43B77-4DDA-4EFC-B055-99CF2E7CC9CE,1,2,2,NULL,425,NULL,13/12/2018 00:00,NULL,NULL,NULL
144463,A6AF38DA-C04D-430F-A0AD-772F98082733,3,4,NULL,5,500,NULL,12/06/2020 00:00,NULL,NULL,NULL
143592,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,2,4,NULL,13,5789,NULL,12/06/2020 00:00,NULL,NULL,NULL
137973,C344275A-4E78-440F-9906-3F3C5E106804,4,2,NULL,1,2069,NULL,31/12/2018 00:00,NULL,NULL,NULL
155305,D2F88BB4-C7D1-4461-97AA-EC422833FD88,1,6,NULL,1,1226,NULL,25/06/2022 14:49,NULL,NULL,NULL
111999,0D8CA403-B25C-44DE-9408-F79E68A6D0C0,1,6,NULL,13,1354,NULL,10/07/2016 00:00,NULL,NULL,NULL
146710,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,4,NULL,13,286,NULL,20/04/2021 00:00,NULL,NULL,NULL
149272,F7E6328A-A2A1-45A8-9DF3-B71DCABC7D06,1,6,NULL,16,1410,NULL,26/06/2021 00:00,NULL,NULL,NULL
109129,40CB86B9-D33D-4BC8-8B47-A3DA534331AA,1,3,NULL,14,293,NULL,24/03/2016 00:00,NULL,NULL,NULL
142040,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,2,2,NULL,2,1247,NULL,16/12/2019 00:00,NULL,NULL,NULL
112446,A98F538A-C721-4B55-A9DD-5E361D4BB566,2,3,NULL,20,1151,NULL,24/04/2017 00:00,NULL,NULL,NULL
12246,D1C25CC9-13A7-4F0B-9041-C8872750EB55,1,5,NULL,12,252,NULL,23/05/2017 00:00,NULL,NULL,NULL
151664,A6AF38DA-C04D-430F-A0AD-772F98082733,4,6,NULL,12,2193,NULL,07/07/2021 00:00,NULL,NULL,NULL
143265,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,4,NULL,13,5767,NULL,12/06/2020 00:00,NULL,NULL,NULL
137441,B16E4C28-E7EB-4862-AD8D-8D567256ACAA,5,4,NULL,14,306,NULL,01/04/2018 00:00,NULL,NULL,NULL
112058,40CB86B9-D33D-4BC8-8B47-A3DA534331AA,1,6,NULL,16,1402,NULL,10/07/2016 00:00,NULL,NULL,NULL
109346,3763F08E-68C2-42D1-9C7C-859E342FB7FB,1,3,NULL,12,249,NULL,24/03/2016 00:00,NULL,NULL,NULL
108955,DC0CCD4B-1B44-479E-B0C7-E022B0E2417E,3,3,NULL,13,1910,NULL,20/03/2016 00:00,NULL,NULL,NULL
11323,D0164FA3-9A5F-4A31-B597-95A2B927E3E8,1,2,NULL,11,234,NULL,09/12/2016 00:00,NULL,NULL,NULL
149891,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,3,1535,NULL,26/06/2021 00:00,NULL,NULL,NULL
155173,F7E6328A-A2A1-45A8-9DF3-B71DCABC7D06,2,6,NULL,379,223013,NULL,25/06/2022 14:25,NULL,NULL,NULL
147868,D1995451-26F5-4B74-A34B-B67DB980A28A,1,5,NULL,378,222567,NULL,02/06/2021 00:00,NULL,NULL,NULL
14323,F4B2A95E-9142-46F2-9CFE-8192749DC2AF,4,6,NULL,7,199,NULL,27/06/2018 00:00,NULL,NULL,NULL
144349,A6AF38DA-C04D-430F-A0AD-772F98082733,3,4,NULL,16,1970,NULL,12/06/2020 00:00,NULL,NULL,NULL
151004,D1995451-26F5-4B74-A34B-B67DB980A28A,5,6,NULL,4,97,NULL,07/07/2021 00:00,NULL,NULL,NULL
112391,3C45D605-F722-4519-ABA6-B33862A31D67,2,3,NULL,21,1166,NULL,24/04/2017 00:00,NULL,NULL,NULL
12404,52B12739-1A95-4400-A0B1-81BA3D460AC9,1,5,NULL,15,309,NULL,23/05/2017 00:00,NULL,NULL,NULL
136174,D1995451-26F5-4B74-A34B-B67DB980A28A,1,5,NULL,17,1106,NULL,27/06/2017 00:00,NULL,NULL,NULL
136219,D1995451-26F5-4B74-A34B-B67DB980A28A,1,5,NULL,1,460,NULL,27/06/2017 00:00,NULL,NULL,NULL
137357,B16E4C28-E7EB-4862-AD8D-8D567256ACAA,5,4,NULL,5,150,NULL,01/04/2018 00:00,NULL,NULL,NULL
14361,F4B2A95E-9142-46F2-9CFE-8192749DC2AF,4,6,NULL,11,245,NULL,27/06/2018 00:00,NULL,NULL,NULL
152018,72C24A9D-501A-428B-A515-429E1DACCCB7,4,6,NULL,1,2074,NULL,07/07/2021 00:00,NULL,NULL,NULL
139887,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,1,2,NULL,14,296,NULL,12/01/2019 00:00,NULL,NULL,NULL
149061,7F3263B1-3E1D-4774-9A52-2C032CF837FF,1,6,NULL,15,1388,NULL,26/06/2021 00:00,NULL,NULL,NULL
143865,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,2,4,NULL,2,1522,NULL,12/06/2020 00:00,NULL,NULL,NULL
150463,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,6,NULL,6,1841,NULL,26/06/2021 00:00,NULL,NULL,NULL
111977,40CB86B9-D33D-4BC8-8B47-A3DA534331AA,1,6,NULL,13,283,NULL,10/07/2016 00:00,NULL,NULL,NULL
109631,262460BA-F1F1-4D37-A23A-10DF0418BA42,2,3,NULL,14,298,NULL,28/03/2016 00:00,NULL,NULL,NULL
146857,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,1,4,NULL,12,1337,NULL,28/04/2021 00:00,NULL,NULL,NULL
109045,DC0CCD4B-1B44-479E-B0C7-E022B0E2417E,3,3,NULL,15,317,NULL,20/03/2016 00:00,NULL,NULL,NULL
109634,E566BE20-F43B-4FD3-9AA0-C21EC3898DFA,2,3,NULL,14,301,NULL,28/03/2016 00:00,NULL,NULL,NULL
110653,A59FC918-0FDC-49E1-A094-E513CE678791,3,6,NULL,15,1945,NULL,27/06/2016 00:00,NULL,NULL,NULL
112675,7AB34280-CF0C-4486-AA3F-286B9E6279A4,3,6,NULL,12,1903,NULL,29/06/2017 00:00,NULL,NULL,NULL
112947,7AB34280-CF0C-4486-AA3F-286B9E6279A4,3,6,NULL,15,315,NULL,29/06/2017 00:00,NULL,NULL,NULL
141641,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,2,NULL,15,1389,NULL,16/12/2019 00:00,4,NULL,NULL
143394,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,4,NULL,18,1130,NULL,12/06/2020 00:00,NULL,NULL,1
144790,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,1,2,NULL,2,1241,NULL,29/12/2020 00:00,NULL,NULL,NULL
147948,B16E4C28-E7EB-4862-AD8D-8D567256ACAA,5,6,NULL,381,223771,NULL,02/06/2021 00:00,NULL,NULL,NULL
147545,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,4,NULL,4,1546,NULL,12/05/2021 00:00,NULL,NULL,NULL
2103,9D348DB6-51A4-4C8F-9374-C21E7BCF80A7,1,6,NULL,6,162,NULL,28/06/2016 08:58,NULL,NULL,NULL
151573,A6AF38DA-C04D-430F-A0AD-772F98082733,4,6,NULL,10,216,NULL,07/07/2021 00:00,NULL,NULL,NULL
149574,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,12,1618,NULL,26/06/2021 00:00,NULL,NULL,NULL
137323,3FE5B192-AFD3-4818-890F-6B47C848A163,5,4,NULL,7,195,NULL,01/04/2018 00:00,NULL,NULL,NULL
140292,064D88CD-A787-48EA-8BDB-EB52AC82DFF3,6,2,NULL,4,2686,NULL,11/12/2019 00:00,5,NULL,NULL
39,7754E9DF-07AF-46DA-8B56-067385E7DB07,NULL,NULL,NULL,11,242,NULL,17/12/2015 13:08,NULL,NULL,NULL
14430,FFD43B77-4DDA-4EFC-B055-99CF2E7CC9CE,1,1,1,NULL,593,NULL,11/10/2018 00:00,NULL,NULL,NULL
13764,5F890BE8-117B-4344-BDE7-8E7170F5BB39,4,1,NULL,1,477,NULL,17/10/2017 00:00,NULL,NULL,NULL
149581,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,12,1623,NULL,26/06/2021 00:00,NULL,NULL,NULL
143625,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,2,4,NULL,38,19684,NULL,12/06/2020 00:00,NULL,NULL,NULL
139085,D1995451-26F5-4B74-A34B-B67DB980A28A,3,2,NULL,16,1687,NULL,12/01/2019 00:00,NULL,NULL,NULL
1624,9EAF2287-B4D8-48F5-A35A-6ACA68547C3E,NULL,NULL,NULL,6,165,NULL,17/12/2015 13:09,NULL,NULL,NULL
143378,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,4,NULL,19,1139,NULL,12/06/2020 00:00,NULL,NULL,1
149571,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,12,1617,NULL,26/06/2021 00:00,NULL,NULL,NULL
142280,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,2,2,NULL,16,1414,NULL,16/12/2019 00:00,NULL,NULL,NULL
155560,5E1496E9-C6E9-42A4-804E-B9C3CDB97A4E,1,6,NULL,1,1236,NULL,25/06/2022 14:51,NULL,NULL,NULL
147559,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,4,NULL,5,134,NULL,12/05/2021 00:00,NULL,NULL,NULL
141834,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,2,2,NULL,12,1341,NULL,16/12/2019 00:00,2,NULL,NULL
109027,24711047-4A8A-4C6D-BE1C-47EF3E9FCB20,3,3,NULL,14,303,NULL,20/03/2016 00:00,NULL,NULL,NULL
143041,5B065ED6-79A5-41C3-904C-0BA9483507FD,4,4,NULL,18,1132,NULL,23/05/2020 00:00,NULL,NULL,4
136986,EE287F4F-6D84-4CB1-B3D3-540FB93F4617,1,2,NULL,13,282,NULL,13/12/2017 00:00,NULL,NULL,NULL
113103,7AB34280-CF0C-4486-AA3F-286B9E6279A4,3,6,NULL,16,1965,NULL,29/06/2017 00:00,NULL,NULL,NULL
139844,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,1,2,NULL,12,1339,NULL,12/01/2019 00:00,3,NULL,NULL
137402,3FE5B192-AFD3-4818-890F-6B47C848A163,5,4,NULL,6,169,NULL,01/04/2018 00:00,NULL,NULL,NULL
427,4802F3EB-A44B-404B-B44C-682B6D780785,NULL,NULL,NULL,1,10,NULL,17/12/2015 13:08,NULL,NULL,NULL
2219,F648295B-7450-4C66-904F-B819C0BBD4A0,1,6,NULL,5,125,NULL,28/06/2016 09:14,NULL,NULL,NULL
12656,D0164FA3-9A5F-4A31-B597-95A2B927E3E8,1,5,NULL,5,123,NULL,23/05/2017 00:00,NULL,NULL,NULL
12889,52B12739-1A95-4400-A0B1-81BA3D460AC9,1,5,NULL,2,34,NULL,24/05/2017 00:00,NULL,NULL,NULL
151320,5B065ED6-79A5-41C3-904C-0BA9483507FD,5,6,NULL,13,2202,NULL,07/07/2021 00:00,NULL,NULL,NULL
137764,B16E4C28-E7EB-4862-AD8D-8D567256ACAA,5,6,NULL,29,1205,NULL,09/07/2018 00:00,NULL,NULL,NULL
143479,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,2,4,NULL,11,234,NULL,12/06/2020 00:00,NULL,NULL,NULL
135677,C344275A-4E78-440F-9906-3F3C5E106804,1,2,NULL,15,310,NULL,11/02/2016 00:00,NULL,NULL,NULL
146845,F7E6328A-A2A1-45A8-9DF3-B71DCABC7D06,1,4,NULL,16,1409,NULL,28/04/2021 00:00,NULL,NULL,NULL
142243,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,2,2,NULL,16,1404,NULL,16/12/2019 00:00,NULL,NULL,NULL
108936,24711047-4A8A-4C6D-BE1C-47EF3E9FCB20,3,3,NULL,12,1897,NULL,20/03/2016 00:00,NULL,NULL,NULL
137985,C344275A-4E78-440F-9906-3F3C5E106804,4,2,NULL,1,2071,NULL,31/12/2018 00:00,NULL,NULL,NULL
146062,D1995451-26F5-4B74-A34B-B67DB980A28A,5,2,NULL,11,245,NULL,01/03/2021 00:00,NULL,NULL,NULL
14363,F4B2A95E-9142-46F2-9CFE-8192749DC2AF,4,6,NULL,12,262,NULL,27/06/2018 00:00,NULL,NULL,NULL
142742,A6AF38DA-C04D-430F-A0AD-772F98082733,3,2,NULL,2,480,NULL,16/12/2019 00:00,5,NULL,NULL
149560,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,6,NULL,11,237,NULL,26/06/2021 00:00,NULL,NULL,NULL
141127,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,4,2,NULL,12,1621,NULL,11/12/2019 00:00,NULL,NULL,NULL
146087,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,5,2,NULL,12,1904,NULL,01/03/2021 00:00,NULL,NULL,NULL
150351,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,6,NULL,4,494,NULL,26/06/2021 00:00,NULL,NULL,NULL
112916,7DC0F64D-9011-4332-8540-D521583191D0,3,6,NULL,13,1908,NULL,29/06/2017 00:00,NULL,NULL,NULL
112445,3C45D605-F722-4519-ABA6-B33862A31D67,2,3,NULL,20,1151,NULL,24/04/2017 00:00,NULL,NULL,NULL
109252,A98F538A-C721-4B55-A9DD-5E361D4BB566,1,3,NULL,12,1337,NULL,24/03/2016 00:00,NULL,NULL,NULL
12793,40D7F8F7-81DB-4A8E-96CA-D44630625003,1,5,NULL,1,463,NULL,24/05/2017 00:00,NULL,NULL,NULL
141623,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,2,NULL,15,1385,NULL,16/12/2019 00:00,4,NULL,NULL
141795,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,2,NULL,1,1231,NULL,16/12/2019 00:00,3,NULL,NULL
146127,C344275A-4E78-440F-9906-3F3C5E106804,6,2,NULL,15,2516,NULL,02/03/2021 00:00,NULL,NULL,NULL
153969,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,2,4,NULL,14,299,NULL,05/04/2022 17:26,NULL,NULL,NULL
137433,B16E4C28-E7EB-4862-AD8D-8D567256ACAA,5,4,NULL,12,268,NULL,01/04/2018 00:00,NULL,NULL,NULL
152055,72C24A9D-501A-428B-A515-429E1DACCCB7,4,6,NULL,3,61,NULL,07/07/2021 00:00,NULL,NULL,NULL
147313,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,4,NULL,16,1961,NULL,12/05/2021 00:00,NULL,NULL,NULL
135339,C344275A-4E78-440F-9906-3F3C5E106804,NULL,NULL,NULL,5,126,NULL,15/10/2015 00:00,NULL,NULL,NULL
14140,434308DD-5686-48FA-B68B-87299D08531E,4,5,NULL,1,472,NULL,22/05/2018 00:00,NULL,NULL,NULL
12131,D1C25CC9-13A7-4F0B-9041-C8872750EB55,1,5,NULL,11,226,NULL,23/05/2017 00:00,NULL,NULL,NULL
151764,A6AF38DA-C04D-430F-A0AD-772F98082733,4,6,NULL,13,2205,NULL,07/07/2021 00:00,NULL,NULL,NULL
145210,7687842C-F1E5-4BA7-BC6F-3B97BBBFE7AE,3,2,NULL,12,1616,NULL,29/12/2020 00:00,NULL,NULL,NULL
149287,7F3263B1-3E1D-4774-9A52-2C032CF837FF,1,6,NULL,16,1413,NULL,26/06/2021 00:00,NULL,NULL,NULL
137064,B16E4C28-E7EB-4862-AD8D-8D567256ACAA,5,3,NULL,4,105,NULL,09/02/2018 00:00,NULL,NULL,NULL
135267,C344275A-4E78-440F-9906-3F3C5E106804,NULL,NULL,NULL,15,309,NULL,15/10/2015 00:00,NULL,NULL,NULL
139880,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,1,2,NULL,14,293,NULL,12/01/2019 00:00,NULL,NULL,NULL
111747,80B07A9B-0DDE-4895-8D23-9FE24F8125E2,2,6,NULL,16,1690,NULL,10/07/2016 00:00,NULL,NULL,NULL
110607,DC0CCD4B-1B44-479E-B0C7-E022B0E2417E,3,6,NULL,10,223,NULL,27/06/2016 00:00,NULL,NULL,NULL
154004,F7E6328A-A2A1-45A8-9DF3-B71DCABC7D06,2,4,NULL,15,1668,NULL,05/04/2022 17:27,NULL,NULL,NULL
138839,D1995451-26F5-4B74-A34B-B67DB980A28A,3,2,NULL,14,298,NULL,12/01/2019 00:00,NULL,NULL,NULL
141010,D1995451-26F5-4B74-A34B-B67DB980A28A,4,2,NULL,1,1770,NULL,11/12/2019 00:00,5,NULL,NULL
146252,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,5,2,NULL,15,1946,NULL,02/03/2021 00:00,NULL,NULL,NULL
152579,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,2,2,NULL,12,1622,NULL,08/12/2021 13:21,NULL,NULL,NULL
144222,A6AF38DA-C04D-430F-A0AD-772F98082733,3,4,NULL,12,259,NULL,12/06/2020 00:00,NULL,NULL,NULL
142961,5B065ED6-79A5-41C3-904C-0BA9483507FD,4,4,NULL,4,90,NULL,23/05/2020 00:00,NULL,NULL,NULL
143271,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,1,4,NULL,13,5774,NULL,12/06/2020 00:00,NULL,NULL,NULL
136179,D1995451-26F5-4B74-A34B-B67DB980A28A,1,5,NULL,17,1111,NULL,27/06/2017 00:00,NULL,NULL,NULL
139007,D1995451-26F5-4B74-A34B-B67DB980A28A,3,2,NULL,13,1643,NULL,12/01/2019 00:00,NULL,NULL,NULL
137840,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,1,1,1,NULL,596,NULL,27/10/2018 00:00,NULL,NULL,NULL
112131,9F17F0D7-D150-44FD-80B5-462A60C3B9CA,2,2,NULL,11,238,NULL,01/12/2016 00:00,NULL,NULL,NULL
108913,80825310-EEA1-4DFC-8CE6-7E6168985D57,3,3,NULL,12,1901,NULL,20/03/2016 00:00,NULL,NULL,NULL
155556,5E1496E9-C6E9-42A4-804E-B9C3CDB97A4E,1,6,NULL,1,1229,NULL,25/06/2022 14:51,NULL,NULL,NULL
154513,B64D79F5-4A57-4B1C-9A64-B82A7F086C54,2,6,NULL,14,300,NULL,25/06/2022 13:57,NULL,NULL,NULL
142826,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,4,4,NULL,15,1949,NULL,23/05/2020 00:00,NULL,NULL,NULL
146266,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,5,2,NULL,16,1966,NULL,02/03/2021 00:00,NULL,NULL,NULL
151334,7CF9FAC4-36E5-4ACD-9F56-0580169F4964,5,6,NULL,11,2167,NULL,07/07/2021 00:00,NULL,NULL,NULL
155207,7F3263B1-3E1D-4774-9A52-2C032CF837FF,2,6,NULL,380,223462,NULL,25/06/2022 14:26,NULL,NULL,NULL
138582,3FE5B192-AFD3-4818-890F-6B47C848A163,6,2,NULL,12,2792,NULL,31/12/2018 00:00,NULL,NULL,NULL
142160,9795C5E6-F8DE-4506-A3E9-053DDBC9B2C0,2,2,NULL,13,1358,NULL,16/12/2019 00:00,NULL,NULL,NULL
112096,9F17F0D7-D150-44FD-80B5-462A60C3B9CA,1,6,NULL,16,1403,NULL,10/07/2016 00:00,NULL,NULL,NULL
109549,1E468FDA-2C39-47B2-9E12-B537AA4398BC,2,3,NULL,12,1621,NULL,28/03/2016 00:00,NULL,NULL,NULL
112179,0D8CA403-B25C-44DE-9408-F79E68A6D0C0,2,3,NULL,14,301,NULL,19/03/2017 00:00,NULL,NULL,NULL
13210,EB3D5634-4504-41D2-B4CB-86C4E72D7FCF,3,5,NULL,12,260,NULL,04/06/2017 00:00,NULL,NULL,NULL
145062,190DF203-DF73-4CD3-999B-0C92BCF6E3ED,2,2,NULL,1,4668,NULL,29/12/2020 00:00,NULL,NULL,NULL
154448,F7E6328A-A2A1-45A8-9DF3-B71DCABC7D06,2,6,NULL,12,1626,NULL,25/06/2022 13:46,NULL,NULL,NULL
154370,48658873-865A-432E-B663-3FAAF3951CFA,2,4,NULL,11,228,NULL,07/04/2022 18:43,NULL,NULL,NULL
154527,48658873-865A-432E-B663-3FAAF3951CFA,2,6,NULL,14,296,NULL,25/06/2022 13:59,NULL,NULL,NULL
